order_id,customer_id,employee_id,order_date,order_status
7796,589,62,2026-02-28,Returned
7797,1550,2,2024-07-20,Completed
7798,1437,81,2025-04-28,Completed
7799,1248,179,2025-10-13,Completed
7800,1158,175,2024-05-16,Completed
7801,1632,2,2024-08-05,Completed
7802,1251,14,2024-10-06,Processing
7803,119,68,2025-08-20,Completed
7804,1342,136,2026-03-27,Completed
7805,933,109,2024-06-22,Completed
7806,386,2,2023-04-08,Cancelled
7807,1629,13,2023-08-31,Completed
7808,1948,84,2025-10-02,Completed
7809,430,139,2025-11-06,Completed
7810,369,125,2024-09-21,Completed
7811,1046,43,2025-10-23,Processing
7812,911,42,2024-12-06,Completed
7813,27,95,2023-10-14,Completed
7814,655,95,2023-04-25,Completed
7815,322,65,2025-08-16,Completed
7816,897,142,2025-11-10,Completed
7817,1587,89,2023-01-28,Completed
7818,1773,160,2023-09-04,Completed
7819,180,132,2023-02-20,Completed
7820,1683,75,2023-07-28,Completed
7821,1461,1,2025-10-05,Completed
7822,86,71,2025-02-04,Completed
7823,1189,155,2024-03-11,Processing
7824,316,122,2025-04-13,Completed
7825,1586,98,2026-02-24,Processing
7826,1196,68,2025-07-06,Completed
7827,1715,157,2024-02-20,Completed
7828,309,173,2025-01-27,Processing
7829,1235,13,2025-02-07,Completed
7830,407,106,2023-04-03,Completed
7831,618,32,2024-02-21,Completed
7832,1732,77,2026-06-14,Completed
7833,641,138,2023-05-23,Completed
7834,882,100,2026-03-30,Processing
7835,883,77,2024-03-01,Completed
7836,1420,50,2023-06-22,Completed
7837,1514,81,2026-05-05,Completed
7838,862,142,2023-08-29,Completed
7839,1113,150,2024-10-16,Cancelled
7840,782,180,2024-04-21,Cancelled
7841,221,137,2025-07-05,Completed
7842,981,106,2024-04-12,Returned
7843,1556,12,2023-09-21,Completed
7844,319,54,2024-05-07,Completed
7845,1076,162,2024-05-05,Completed
7846,792,2,2023-10-25,Completed
7847,1488,183,2023-11-11,Completed
7848,12,7,2024-09-27,Processing
7849,1119,112,2025-02-16,Completed
7850,958,11,2025-10-20,Completed
7851,88,189,2023-11-25,Completed
7852,1503,130,2026-05-26,Returned
7853,415,106,2025-10-28,Completed
7854,1989,125,2024-02-01,Completed
7855,1137,199,2025-12-12,Completed
7856,1809,12,2026-03-01,Completed
7857,1247,149,2026-01-15,Completed
7858,1024,13,2025-08-13,Completed
7859,1419,102,2023-10-11,Completed
7860,1039,170,2025-04-27,Completed
7861,1081,176,2023-12-23,Completed
7862,140,109,2026-01-20,Completed
7863,29,97,2025-03-28,Completed
7864,1073,17,2023-11-23,Completed
7865,639,187,2023-12-01,Completed
7866,1377,69,2025-02-11,Completed
7867,48,109,2026-01-23,Completed
7868,1223,35,2023-11-18,Completed
7869,1364,157,2026-06-02,Returned
7870,907,3,2024-03-20,Completed
7871,128,136,2024-03-10,Completed
7872,9,159,2026-01-23,Processing
7873,530,66,2025-12-22,Completed
7874,92,70,2025-12-29,Completed
7875,853,82,2026-01-09,Cancelled
7876,938,189,2023-10-05,Completed
7877,205,56,2023-05-24,Completed
7878,865,181,2025-05-15,Completed
7879,656,164,2026-05-25,Completed
7880,1401,78,2024-03-31,Completed
7881,1022,186,2026-02-12,Processing
7882,434,114,2025-12-09,Cancelled
7883,1316,199,2024-11-15,Completed
7884,260,108,2025-12-13,Completed
7885,589,21,2024-11-14,Completed
7886,1947,163,2023-07-21,Completed
7887,901,52,2023-06-09,Processing
7888,1993,31,2025-09-05,Completed
7889,282,70,2025-09-11,Completed
7890,1978,185,2024-05-31,Completed
7891,228,128,2026-01-20,Completed
7892,1480,10,2024-12-21,Processing
7893,979,105,2025-06-09,Completed
7894,633,4,2025-06-21,Completed
7895,1875,103,2024-06-02,Processing
7896,681,114,2025-07-08,Completed
7897,791,36,2023-08-28,Completed
7898,995,131,2024-10-10,Completed
7899,257,81,2024-12-04,Completed
7900,685,144,2025-05-14,Completed
7901,1250,46,2026-03-18,Completed
7902,949,42,2023-10-05,Completed
7903,556,12,2025-06-06,Completed
7904,1585,67,2023-08-02,Completed
7905,898,184,2024-04-22,Completed
7906,1101,135,2024-03-23,Completed
7907,1646,52,2026-01-03,Completed
7908,283,40,2025-01-03,Processing
7909,867,167,2025-10-23,Completed
7910,845,111,2023-06-27,Completed
7911,823,96,2025-10-15,Completed
7912,107,144,2024-10-01,Completed
7913,1897,21,2024-09-17,Completed
7914,299,124,2024-04-19,Completed
7915,1327,103,2023-03-06,Completed
7916,305,110,2025-04-24,Processing
7917,1304,10,2026-04-14,Completed
7918,1239,10,2026-03-06,Completed
7919,1224,28,2025-05-30,Completed
7920,1364,152,2024-10-23,Completed
7921,637,185,2024-05-24,Completed
7922,972,133,2024-07-04,Completed
7923,1506,126,2024-09-02,Completed
7924,1648,2,2024-10-06,Processing
7925,268,88,2026-01-31,Completed
7926,1829,118,2024-02-09,Completed
7927,1963,51,2023-11-20,Completed
7928,813,96,2025-03-29,Processing
7929,94,192,2025-07-05,Completed
7930,1391,171,2025-04-07,Processing
7931,1667,127,2023-07-10,Completed
7932,518,1,2023-10-28,Completed
7933,46,105,2024-07-06,Completed
7934,939,108,2024-06-10,Completed
7935,1179,166,2024-09-19,Completed
7936,1880,111,2024-12-30,Processing
7937,1994,50,2024-08-05,Processing
7938,1377,68,2023-06-12,Returned
7939,31,41,2025-11-07,Completed
7940,1797,91,2024-01-29,Completed
7941,1021,88,2025-01-05,Completed
7942,1149,127,2024-10-10,Cancelled
7943,384,16,2024-06-17,Completed
7944,1806,83,2023-12-02,Completed
7945,1722,43,2024-04-12,Processing
7946,203,103,2024-07-14,Completed
7947,1350,64,2023-10-02,Returned
7948,938,181,2024-07-25,Completed
7949,589,59,2024-04-11,Completed
7950,634,89,2025-07-24,Completed
7951,1882,128,2024-08-01,Completed
7952,1755,121,2025-07-19,Completed
7953,1304,196,2025-03-16,Cancelled
7954,985,39,2025-11-10,Completed
7955,606,27,2026-02-26,Completed
7956,1286,169,2023-06-02,Completed
7957,1173,114,2026-02-18,Completed
7958,356,158,2025-11-06,Completed
7959,508,17,2025-02-15,Completed
7960,249,33,2025-10-26,Completed
7961,1037,90,2026-05-22,Returned
7962,104,197,2024-01-04,Completed
7963,147,1,2024-12-02,Completed
7964,1155,147,2026-03-09,Completed
7965,1738,136,2024-06-18,Completed
7966,719,97,2024-12-18,Completed
7967,1579,58,2024-08-10,Cancelled
7968,564,15,2025-08-15,Completed
7969,42,107,2024-03-19,Cancelled
7970,491,152,2024-11-04,Completed
7971,489,83,2025-07-10,Completed
7972,1344,69,2024-10-29,Completed
7973,968,54,2023-09-10,Completed
7974,151,164,2023-07-26,Completed
7975,632,164,2023-11-08,Returned
7976,1047,21,2024-10-16,Completed
7977,1016,142,2025-10-31,Completed
7978,952,163,2025-07-22,Completed
7979,758,8,2025-06-28,Completed
7980,1940,166,2023-02-10,Completed
7981,267,99,2024-03-21,Completed
7982,368,66,2024-02-19,Completed
7983,928,40,2023-01-07,Completed
7984,108,66,2025-10-02,Completed
7985,1273,191,2024-05-09,Completed
7986,1060,128,2025-10-10,Completed
7987,1988,167,2024-01-26,Completed
7988,891,50,2025-03-07,Processing
7989,1661,133,2024-09-07,Completed
7990,221,174,2026-04-15,Completed
7991,1039,93,2025-07-15,Completed
7992,340,103,2023-10-28,Completed
7993,859,91,2023-08-03,Completed
7994,1183,81,2023-12-06,Cancelled
7995,915,140,2025-10-08,Completed
7996,679,189,2024-04-03,Returned
7997,145,166,2025-07-02,Cancelled
7998,467,19,2024-03-12,Completed
7999,1014,85,2025-02-23,Completed
8000,867,192,2023-07-14,Completed
8001,1292,13,2023-10-19,Processing
8002,1643,6,2023-03-30,Completed
8003,869,79,2026-06-04,Completed
8004,1673,134,2025-08-08,Processing
8005,719,31,2023-09-14,Completed
8006,1839,167,2023-04-20,Processing
8007,396,25,2026-06-11,Completed
8008,442,127,2025-02-23,Completed
8009,1496,143,2025-08-15,Completed
8010,1696,176,2023-12-10,Completed
8011,1726,99,2024-01-19,Completed
8012,1056,174,2026-06-05,Completed
8013,182,20,2024-12-13,Completed
8014,1556,53,2026-01-08,Completed
8015,1345,7,2025-06-29,Completed
8016,395,188,2023-07-18,Processing
8017,614,65,2026-05-31,Processing
8018,1637,30,2026-04-30,Completed
8019,554,81,2026-03-22,Completed
8020,1297,68,2024-02-19,Completed
8021,1979,148,2023-10-16,Completed
8022,1362,20,2024-12-27,Processing
8023,469,171,2025-04-27,Completed
8024,1326,114,2023-05-01,Completed
8025,1835,139,2023-11-16,Completed
8026,1860,31,2023-03-04,Completed
8027,1089,112,2025-07-16,Returned
8028,977,91,2026-03-31,Completed
8029,1698,190,2025-02-03,Completed
8030,1868,20,2026-06-22,Processing
8031,1492,118,2025-02-09,Returned
8032,1475,86,2023-04-22,Completed
8033,4,197,2023-06-16,Returned
8034,804,168,2025-01-31,Completed
8035,1423,78,2025-08-03,Completed
8036,1316,198,2025-03-19,Completed
8037,1808,50,2023-10-13,Completed
8038,983,78,2023-06-21,Completed
8039,888,134,2024-10-26,Completed
8040,1541,186,2023-11-08,Completed
8041,1254,77,2025-05-22,Completed
8042,1440,125,2023-02-17,Processing
8043,1716,97,2024-11-15,Processing
8044,1838,119,2024-03-26,Completed
8045,1590,76,2023-12-04,Completed
8046,1948,126,2025-12-17,Completed
8047,1705,107,2023-11-02,Completed
8048,1914,148,2025-02-12,Completed
8049,116,123,2023-08-17,Completed
8050,250,102,2026-05-21,Completed
8051,1736,118,2023-04-29,Completed
8052,552,31,2023-09-02,Completed
8053,1176,164,2025-08-19,Completed
8054,1382,52,2023-08-01,Completed
8055,584,106,2025-06-26,Completed
8056,1274,100,2023-04-10,Completed
8057,1262,108,2023-05-22,Completed
8058,1768,131,2024-03-24,Completed
8059,1538,126,2026-01-13,Completed
8060,961,116,2026-02-27,Completed
8061,1034,40,2024-06-08,Completed
8062,1274,104,2025-12-23,Completed
8063,883,46,2025-07-04,Cancelled
8064,384,179,2024-04-24,Processing
8065,1936,10,2026-03-13,Completed
8066,665,66,2025-09-26,Completed
8067,727,5,2023-08-25,Processing
8068,1643,56,2025-02-26,Processing
8069,1489,169,2023-06-29,Processing
8070,783,115,2025-12-04,Completed
8071,1098,41,2025-12-31,Cancelled
8072,1541,104,2024-09-23,Completed
8073,1706,31,2024-05-06,Completed
8074,1623,84,2023-04-25,Completed
8075,1311,43,2024-03-19,Completed
8076,1168,105,2024-04-27,Returned
8077,176,58,2023-08-30,Processing
8078,129,94,2023-08-06,Completed
8079,1453,62,2025-02-19,Processing
8080,54,71,2025-06-20,Completed
8081,886,188,2024-09-17,Completed
8082,123,198,2024-12-11,Completed
8083,202,155,2024-04-01,Completed
8084,319,127,2026-02-20,Processing
8085,1773,181,2023-05-29,Returned
8086,329,112,2025-12-31,Completed
8087,1278,129,2025-05-22,Completed
8088,1694,134,2023-05-29,Completed
8089,166,110,2025-05-23,Completed
8090,977,195,2025-08-13,Processing
8091,570,42,2023-01-05,Processing
8092,961,13,2026-02-14,Completed
8093,1063,191,2024-12-06,Completed
8094,1390,3,2024-06-06,Completed
8095,993,183,2026-04-22,Completed
8096,362,73,2023-01-14,Completed
8097,405,22,2025-01-18,Completed
8098,1065,106,2023-07-09,Completed
8099,1144,156,2025-06-10,Processing
8100,1406,80,2026-06-04,Completed
8101,959,108,2024-06-24,Returned
8102,1250,70,2026-04-22,Processing
8103,1910,55,2024-01-06,Completed
8104,1173,10,2023-06-19,Completed
8105,1764,104,2024-04-20,Completed
8106,1276,35,2023-10-24,Cancelled
8107,996,179,2025-08-27,Completed
8108,1183,79,2023-12-05,Completed
8109,481,158,2025-01-08,Completed
8110,1422,72,2024-06-08,Processing
8111,188,62,2025-12-06,Completed
8112,248,81,2024-11-25,Completed
8113,567,200,2023-07-24,Processing
8114,211,54,2026-06-29,Processing
8115,743,95,2024-05-23,Cancelled
8116,420,121,2025-01-10,Completed
8117,442,157,2025-10-10,Completed
8118,655,43,2024-10-16,Completed
8119,1470,57,2023-10-29,Completed
8120,1431,38,2023-07-16,Completed
8121,1634,190,2025-09-15,Processing
8122,668,112,2023-12-06,Completed
8123,405,58,2025-02-04,Completed
8124,1453,67,2024-10-29,Completed
8125,91,79,2025-11-27,Completed
8126,600,11,2025-09-01,Completed
8127,777,48,2025-01-18,Completed
8128,1533,47,2026-03-26,Processing
8129,1535,116,2023-02-17,Processing
8130,323,162,2025-01-09,Returned
8131,1483,56,2025-02-18,Completed
8132,753,91,2026-01-07,Processing
8133,279,108,2023-10-22,Cancelled
8134,1361,22,2025-04-17,Completed
8135,42,17,2023-06-22,Completed
8136,278,163,2025-07-09,Returned
8137,441,77,2023-07-15,Cancelled
8138,909,123,2024-11-22,Processing
8139,1116,131,2025-05-13,Completed
8140,184,61,2025-06-19,Completed
8141,968,3,2025-12-11,Processing
8142,1414,86,2024-05-23,Completed
8143,1915,150,2026-02-01,Processing
8144,1443,39,2024-04-01,Processing
8145,800,85,2025-07-16,Processing
8146,1556,166,2025-09-23,Completed
8147,591,86,2023-08-22,Completed
8148,1899,99,2023-11-13,Completed
8149,1110,169,2024-02-25,Processing
8150,1703,66,2024-07-04,Completed
8151,1408,188,2025-03-02,Completed
8152,117,115,2023-06-03,Completed
8153,1931,97,2023-04-01,Completed
8154,1634,167,2024-02-19,Completed
8155,697,20,2023-03-17,Completed
8156,1084,52,2025-11-28,Completed
8157,145,98,2023-10-26,Completed
8158,1497,97,2023-01-31,Completed
8159,993,130,2025-02-03,Processing
8160,217,193,2023-04-28,Completed
8161,391,163,2023-01-26,Completed
8162,683,167,2025-04-30,Completed
8163,71,176,2026-04-05,Completed
8164,151,36,2024-03-14,Completed
8165,1083,140,2026-06-12,Completed
8166,1686,1,2026-01-28,Processing
8167,1063,99,2023-03-05,Completed
8168,1812,1,2025-07-31,Completed
8169,1525,45,2024-02-23,Completed
8170,1598,106,2025-11-13,Completed
8171,684,143,2025-11-01,Completed
8172,1577,70,2024-03-04,Completed
8173,232,51,2023-12-22,Processing
8174,1463,182,2025-10-09,Processing
8175,436,144,2024-04-03,Completed
8176,156,176,2025-10-29,Processing
8177,478,132,2024-08-31,Completed
8178,1211,121,2026-03-13,Completed
8179,1580,97,2025-11-15,Completed
8180,1138,32,2026-02-12,Completed
8181,1077,192,2025-08-25,Completed
8182,1226,24,2024-04-12,Completed
8183,1976,99,2024-12-31,Completed
8184,634,100,2023-01-16,Completed
8185,1406,55,2023-08-07,Completed
8186,1081,30,2025-07-06,Completed
8187,1441,63,2023-10-15,Processing
8188,1078,140,2026-02-03,Processing
8189,1092,82,2026-06-05,Completed
8190,448,7,2024-06-19,Completed
8191,267,117,2023-12-09,Completed
8192,1820,146,2023-07-30,Completed
8193,462,25,2023-03-29,Returned
8194,1691,18,2025-07-30,Completed
8195,371,194,2024-10-25,Completed
8196,1777,164,2023-12-14,Completed
8197,1336,5,2023-06-03,Completed
8198,1956,9,2023-12-28,Processing
8199,1337,144,2023-07-06,Completed
8200,154,194,2024-07-21,Completed
8201,169,181,2024-04-28,Completed
8202,954,127,2023-10-20,Completed
8203,1296,191,2024-08-01,Completed
8204,1461,147,2026-02-03,Completed
8205,1726,53,2024-12-19,Completed
8206,424,93,2023-02-25,Returned
8207,1455,48,2025-05-12,Completed
8208,140,10,2024-10-01,Completed
8209,1922,31,2025-09-20,Completed
8210,1832,93,2023-06-02,Completed
8211,454,169,2023-09-15,Completed
8212,908,52,2023-04-23,Processing
8213,1694,39,2024-08-23,Completed
8214,192,164,2024-02-17,Completed
8215,1394,108,2025-04-29,Completed
8216,1154,13,2024-03-31,Completed
8217,1060,93,2025-09-11,Completed
8218,1240,26,2026-04-19,Processing
8219,40,180,2023-01-24,Processing
8220,612,27,2025-03-13,Completed
8221,1000,93,2023-03-31,Completed
8222,882,133,2024-05-08,Completed
8223,802,93,2023-01-12,Completed
8224,524,197,2025-01-28,Completed
8225,1384,186,2024-08-17,Processing
8226,589,165,2023-11-27,Completed
8227,217,196,2026-05-09,Completed
8228,347,1,2023-07-14,Returned
8229,216,154,2025-12-05,Cancelled
8230,15,104,2023-02-02,Completed
8231,997,197,2024-12-15,Completed
8232,704,31,2026-03-30,Completed
8233,1851,119,2025-08-27,Completed
8234,43,72,2025-04-01,Processing
8235,1327,41,2023-10-25,Cancelled
8236,1285,73,2024-02-06,Completed
8237,709,109,2026-01-06,Completed
8238,1554,164,2025-10-19,Completed
8239,1820,1,2024-06-10,Returned
8240,165,8,2024-04-10,Processing
8241,696,59,2024-08-05,Completed
8242,605,23,2024-06-01,Processing
8243,1480,182,2025-08-18,Completed
8244,1193,113,2024-08-28,Completed
8245,1769,76,2025-01-14,Completed
8246,32,144,2023-04-15,Completed
8247,1265,5,2025-05-23,Completed
8248,964,51,2024-10-07,Cancelled
8249,521,35,2025-07-08,Completed
8250,417,106,2023-07-10,Returned
8251,1250,7,2026-03-04,Cancelled
8252,535,83,2023-04-27,Completed
8253,541,182,2025-05-31,Completed
8254,309,51,2025-05-06,Completed
8255,231,126,2023-05-02,Completed
8256,356,93,2023-12-14,Completed
8257,1876,52,2023-06-14,Completed
8258,192,116,2025-05-12,Returned
8259,1119,8,2026-03-25,Completed
8260,142,126,2025-01-27,Completed
8261,198,100,2024-05-21,Completed
8262,719,198,2026-01-30,Completed
8263,1134,30,2025-07-01,Completed
8264,433,194,2026-06-05,Completed
8265,1851,27,2023-02-23,Completed
8266,1199,109,2024-12-25,Returned
8267,280,16,2025-02-22,Completed
8268,1477,105,2025-09-09,Completed
8269,1137,92,2025-02-22,Completed
8270,98,143,2024-06-19,Completed
8271,1394,20,2024-09-18,Processing
8272,1697,147,2026-04-03,Completed
8273,960,4,2026-04-03,Processing
8274,1054,111,2023-09-03,Completed
8275,706,161,2024-11-16,Completed
8276,1083,174,2023-11-10,Completed
8277,289,3,2024-05-19,Cancelled
8278,1378,186,2026-01-14,Completed
8279,1156,31,2026-01-04,Processing
8280,1153,136,2023-03-14,Completed
8281,1754,53,2026-05-23,Processing
8282,694,50,2023-01-31,Completed
8283,1822,4,2026-01-13,Processing
8284,465,144,2025-12-15,Completed
8285,1511,111,2025-08-30,Processing
8286,1214,37,2023-05-14,Processing
8287,252,189,2023-02-05,Completed
8288,1003,26,2026-03-31,Completed
8289,725,125,2024-08-23,Completed
8290,1448,72,2023-02-20,Completed
8291,239,80,2024-05-21,Completed
8292,889,121,2024-02-29,Completed
8293,504,30,2024-10-12,Completed
8294,870,156,2024-10-06,Cancelled
8295,1280,42,2026-02-27,Completed
8296,838,59,2023-12-03,Completed
8297,1973,68,2024-04-12,Processing
8298,391,174,2026-06-15,Completed
8299,83,84,2025-04-17,Processing
8300,1400,28,2024-06-27,Completed
8301,632,49,2023-02-13,Completed
8302,1336,60,2023-11-04,Processing
8303,910,99,2026-01-25,Completed
8304,1534,111,2023-03-10,Processing
8305,1285,23,2026-04-09,Completed
8306,16,41,2024-07-02,Processing
8307,877,192,2024-05-07,Completed
8308,1355,56,2025-08-05,Completed
8309,138,56,2023-06-04,Returned
8310,395,74,2023-06-03,Completed
8311,1381,124,2023-09-02,Completed
8312,293,106,2023-09-12,Completed
8313,588,119,2025-02-20,Completed
8314,420,66,2025-08-02,Completed
8315,1621,193,2024-04-13,Completed
8316,575,83,2024-12-15,Processing
8317,926,50,2023-05-12,Completed
8318,812,132,2025-12-29,Completed
8319,829,104,2024-04-18,Completed
8320,39,4,2026-01-22,Completed
8321,1238,69,2024-04-02,Completed
8322,256,77,2026-01-25,Completed
8323,1507,27,2025-04-08,Cancelled
8324,21,133,2025-12-20,Processing
8325,1623,68,2023-05-21,Completed
8326,78,193,2023-09-23,Completed
8327,824,184,2024-01-14,Completed
8328,350,111,2023-05-15,Completed
8329,1419,97,2023-03-11,Completed
8330,1565,112,2024-02-17,Completed
8331,400,177,2023-07-11,Completed
8332,925,35,2023-11-07,Completed
8333,1066,191,2023-01-15,Completed
8334,1332,59,2023-01-07,Completed
8335,1513,59,2024-07-21,Completed
8336,166,103,2024-08-09,Completed
8337,1190,48,2025-09-04,Completed
8338,1995,105,2026-02-10,Completed
8339,479,187,2025-08-30,Completed
8340,1431,42,2025-09-25,Completed
8341,154,94,2024-12-08,Completed
8342,380,94,2025-10-28,Completed
8343,1910,45,2023-06-30,Completed
8344,130,105,2023-04-16,Completed
8345,1032,80,2023-05-29,Processing
8346,932,104,2023-01-28,Completed
8347,635,154,2023-01-30,Completed
8348,1871,177,2024-05-28,Completed
8349,8,87,2023-03-04,Completed
8350,855,124,2026-01-04,Completed
8351,1046,172,2024-05-13,Completed
8352,454,155,2026-01-11,Cancelled
8353,1162,58,2023-04-29,Processing
8354,1978,48,2025-07-06,Returned
8355,198,71,2025-05-21,Completed
8356,1216,82,2024-05-16,Completed
8357,1494,39,2024-05-12,Completed
8358,343,162,2024-09-07,Completed
8359,1761,174,2023-06-25,Completed
8360,1822,173,2023-11-23,Returned
8361,1675,178,2025-03-07,Completed
8362,133,174,2026-03-25,Completed
8363,77,22,2024-07-21,Processing
8364,1150,1,2024-06-06,Completed
8365,1817,41,2023-03-18,Completed
8366,860,33,2024-08-06,Completed
8367,1032,85,2025-04-04,Completed
8368,919,140,2026-02-13,Completed
8369,983,57,2023-09-24,Completed
8370,835,7,2025-05-01,Completed
8371,1332,176,2024-11-10,Completed
8372,492,105,2026-02-15,Processing
8373,101,110,2025-01-06,Completed
8374,1430,106,2026-04-30,Completed
8375,450,107,2025-04-08,Completed
8376,975,190,2025-01-30,Processing
8377,1856,130,2024-07-11,Completed
8378,987,116,2025-09-13,Processing
8379,742,145,2023-10-10,Completed
8380,695,130,2024-04-23,Completed
8381,1993,175,2025-11-16,Completed
8382,640,139,2026-03-04,Completed
8383,1269,97,2023-03-18,Completed
8384,547,84,2023-01-09,Completed
8385,1736,100,2025-10-13,Completed
8386,247,123,2025-11-24,Completed
8387,1617,151,2026-02-11,Cancelled
8388,1871,102,2023-08-11,Returned
8389,898,185,2025-04-21,Processing
8390,1207,75,2023-01-06,Processing
8391,1041,186,2023-03-05,Completed
8392,524,24,2023-11-18,Completed
8393,1684,141,2023-01-20,Completed
8394,653,82,2023-09-04,Completed
8395,1591,27,2026-06-12,Completed
8396,7,127,2025-10-25,Completed
8397,424,174,2023-06-13,Completed
8398,623,9,2023-12-07,Processing
8399,1205,75,2024-01-07,Cancelled
8400,136,104,2025-02-03,Completed
8401,655,122,2024-09-09,Completed
8402,1300,39,2026-02-11,Returned
8403,1404,171,2025-10-11,Processing
8404,808,16,2024-11-21,Completed
8405,1072,184,2024-08-04,Completed
8406,829,2,2023-02-28,Cancelled
8407,1696,30,2025-04-15,Completed
8408,397,21,2025-06-21,Completed
8409,1648,178,2023-12-03,Completed
8410,768,97,2026-05-15,Completed
8411,188,131,2023-06-23,Completed
8412,1555,177,2025-03-03,Returned
8413,673,118,2024-11-11,Completed
8414,1609,5,2025-02-26,Completed
8415,1587,47,2025-05-05,Completed
8416,483,135,2026-01-24,Processing
8417,636,156,2026-04-20,Completed
8418,773,186,2023-04-13,Completed
8419,1751,186,2023-08-25,Completed
8420,656,133,2026-02-12,Completed
8421,593,164,2023-02-10,Completed
8422,457,79,2025-12-14,Completed
8423,216,36,2025-03-10,Cancelled
8424,1802,62,2025-07-10,Completed
8425,338,41,2026-05-28,Processing
8426,1231,166,2024-08-19,Completed
8427,1925,18,2023-12-01,Processing
8428,563,183,2024-10-24,Processing
8429,1243,157,2026-05-06,Cancelled
8430,974,48,2024-12-02,Completed
8431,1745,194,2026-02-14,Completed
8432,512,15,2025-02-20,Completed
8433,859,90,2025-07-03,Returned
8434,906,179,2023-05-31,Completed
8435,224,14,2024-08-06,Completed
8436,995,117,2025-09-16,Returned
8437,1242,93,2026-04-02,Completed
8438,414,191,2023-09-21,Completed
8439,1232,99,2025-09-08,Completed
8440,1207,108,2025-08-23,Completed
8441,925,150,2023-08-31,Completed
8442,1239,79,2024-11-16,Completed
8443,1890,42,2026-01-07,Processing
8444,569,77,2024-02-21,Cancelled
8445,1083,36,2025-02-11,Completed
8446,1171,72,2023-09-05,Completed
8447,793,125,2024-07-06,Completed
8448,1723,130,2026-05-22,Completed
8449,1786,3,2025-11-29,Completed
8450,476,145,2023-06-11,Completed
8451,1419,62,2024-10-24,Completed
8452,1485,160,2024-08-07,Completed
8453,577,75,2024-06-17,Completed
8454,939,14,2025-07-16,Completed
8455,559,88,2023-11-05,Completed
8456,131,16,2026-05-17,Completed
8457,1695,167,2023-12-01,Completed
8458,1854,15,2025-07-23,Returned
8459,1787,158,2024-05-18,Completed
8460,518,98,2023-01-15,Completed
8461,345,144,2023-03-05,Completed
8462,1072,154,2026-06-01,Completed
8463,39,144,2025-02-01,Completed
8464,941,1,2025-08-19,Completed
8465,392,148,2024-03-17,Completed
8466,661,101,2025-07-14,Cancelled
8467,980,178,2024-09-15,Processing
8468,189,196,2025-09-08,Completed
8469,826,47,2025-04-12,Completed
8470,1505,196,2025-12-16,Completed
8471,1848,60,2024-04-08,Completed
8472,1621,137,2023-09-02,Completed
8473,406,37,2025-04-19,Completed
8474,1678,158,2025-11-22,Completed
8475,1250,65,2025-04-04,Completed
8476,1690,71,2026-03-07,Completed
8477,1593,81,2024-04-05,Completed
8478,1974,64,2024-06-09,Completed
8479,589,27,2023-09-28,Completed
8480,779,44,2023-04-10,Completed
8481,1737,20,2023-12-28,Completed
8482,1837,66,2025-11-05,Completed
8483,1879,7,2026-04-21,Processing
8484,728,64,2025-02-28,Completed
8485,1297,91,2025-03-28,Completed
8486,858,154,2023-03-22,Cancelled
8487,1232,44,2024-03-23,Completed
8488,1856,81,2023-09-30,Completed
8489,558,32,2024-10-03,Completed
8490,1053,177,2024-06-30,Completed
8491,1060,107,2023-07-10,Processing
8492,984,115,2026-03-14,Processing
8493,464,62,2024-11-04,Cancelled
8494,1261,80,2023-11-13,Completed
8495,549,66,2024-10-18,Completed
8496,775,22,2025-04-28,Processing
8497,1723,184,2025-01-15,Completed
8498,577,17,2023-01-29,Completed
8499,629,17,2025-09-24,Completed
8500,1308,105,2025-01-24,Completed
8501,1300,110,2025-01-26,Completed
8502,1532,17,2023-09-19,Processing
8503,452,195,2026-01-14,Completed
8504,843,117,2023-12-22,Completed
8505,1383,14,2023-06-05,Cancelled
8506,1544,132,2026-06-18,Completed
8507,1045,155,2023-08-23,Completed
8508,1695,86,2024-03-10,Processing
8509,1312,68,2024-01-04,Completed
8510,1975,111,2023-09-14,Completed
8511,866,192,2023-01-05,Completed
8512,1047,22,2024-05-23,Completed
8513,1458,117,2024-11-13,Completed
8514,1567,66,2023-03-30,Completed
8515,1267,23,2025-10-27,Completed
8516,1432,138,2023-10-11,Completed
8517,709,172,2024-10-07,Completed
8518,720,20,2023-09-26,Completed
8519,48,170,2025-06-01,Completed
8520,1940,185,2024-12-15,Completed
8521,1310,113,2023-11-15,Completed
8522,3,60,2023-09-01,Completed
8523,776,80,2024-04-11,Processing
8524,556,195,2023-09-19,Completed
8525,657,66,2023-02-04,Completed
8526,338,200,2024-03-07,Completed
8527,1914,13,2025-08-25,Completed
8528,31,88,2024-01-22,Completed
8529,78,62,2024-07-10,Completed
8530,1296,54,2024-01-17,Completed
8531,796,37,2023-02-21,Completed
8532,1575,182,2025-01-23,Cancelled
8533,1485,98,2023-10-30,Completed
8534,1020,96,2025-02-26,Completed
8535,907,140,2024-03-25,Completed
8536,1234,149,2024-08-15,Completed
8537,1185,175,2024-12-20,Returned
8538,1034,131,2024-12-24,Completed
8539,1087,48,2025-12-20,Completed
8540,1159,88,2025-09-14,Completed
8541,1701,131,2024-05-11,Completed
8542,407,4,2023-05-26,Completed
8543,886,93,2026-04-20,Completed
8544,1549,163,2023-02-06,Processing
8545,700,108,2023-11-19,Completed
8546,773,164,2025-08-15,Processing
